unitid,Year,UG FT,UG PT,UG total enrollment,UG total FTE ,GR FT,GR PT,GR total enrollment,GR total FTE,Total enrollment,Total FTE
118912,2002,5204,5899,11103,7185,0,0,0,0,11103,7185
118921,2002,53,117,170,99,0,0,0,0,170,99
118930,2002,2050,8924,10974,5046,0,0,0,0,10974,5046
118958,2002,68,,68,68,0,0,0,0,68,68
118967,2002,476,,476,476,0,0,0,0,476,476
118976,2002,5915,12568,18483,10135,0,0,0,0,18483,10135
118994,2002,39,,39,39,0,0,0,0,39,39
119058,2002,14,,14,14,559,105,664,599,678,613
119067,2002,1956,12657,14613,6205,0,0,0,0,14613,6205
119128,2002,5,,5,5,13,0,13,13,18,18
119137,2002,6099,8995,15094,9119,0,0,0,0,15094,9119
119155,2002,60,,60,60,0,0,0,0,60,60
119164,2002,8499,22475,30974,16045,0,0,0,0,30974,16045
119173,2002,911,299,1210,1028,0,0,0,0,1210,1028
119216,2002,2998,8065,11063,5706,0,0,0,0,11063,5706
119270,2002,689,,689,689,0,0,0,0,689,689
119331,2002,1930,5937,7867,3923,0,0,0,0,7867,3923
119340,2002,478,,478,478,0,0,0,0,478,478
119359,2002,1275,,1275,1275,0,0,0,0,1275,1275
119368,2002,730,,730,730,0,0,0,0,730,730
119438,2002,609,,609,609,0,0,0,0,609,609
119456,2002,1393,,1393,1393,0,0,0,0,1393,1393
119465,2002,601,,601,601,0,0,0,0,601,601
119508,2002,643,,643,643,0,0,0,0,643,643
119544,2002,180,113,293,224,51,115,166,95,459,319
119553,2002,461,,461,461,0,0,0,0,461,461
119605,2002,2326,2450,4776,3288,8480,4609,13089,10241,17865,13529
119711,2002,611,7,618,614,280,285,565,433,1183,1047
119775,2002,4,2,6,5,151,46,197,169,203,174
119827,2002,106,,106,106,0,0,0,0,106,106
119845,2002,43,86,129,77,0,0,0,0,129,77
119951,2002,87,,87,87,0,0,0,0,87,87
120069,2002,151,,151,151,0,0,0,0,151,151
120078,2002,229,,229,229,0,0,0,0,229,229
120087,2002,76,,76,76,0,0,0,0,76,76
120166,2002,100,49,149,119,256,186,442,327,591,446
120184,2002,598,389,987,751,230,582,812,452,1799,1203
120254,2002,1787,21,1808,1795,14,10,24,18,1832,1813
120272,2002,110,,110,110,0,0,0,0,110,110
120290,2002,2900,8118,11018,5626,0,0,0,0,11018,5626
120333,2002,401,,401,401,0,0,0,0,401,401
120342,2002,9654,15974,25628,15017,0,0,0,0,25628,15017
120403,2002,942,18,960,949,29,12,41,34,1001,983
120421,2002,2484,5708,8192,4400,0,0,0,0,8192,4400
120537,2002,465,461,926,646,147,131,278,197,1204,843
120661,2002,506,,506,506,0,0,0,0,506,506
120698,2002,,,0,0,279,35,314,292,314,292
120740,2002,,,0,0,77,17,94,84,94,84
120768,2002,18,243,261,113,100,519,619,298,880,411
120795,2002,,,0,0,90,85,175,130,175,130
120838,2002,29,,29,29,85,0,85,85,114,114
120865,2002,1430,6,1436,1432,3,18,21,10,1457,1442
120883,2002,3126,107,3233,3168,2032,621,2653,2323,5886,5491
120944,2002,,,0,0,377,36,413,397,413,397
120953,2002,650,2996,3646,1656,0,0,0,0,3646,1656
120971,2002,7670,17896,25566,13678,0,0,0,0,25566,13678
121008,2002,27,20,47,35,0,0,0,0,47,35
121017,2002,,274,274,109,0,0,0,0,274,109
121044,2002,8376,17422,25798,14225,0,0,0,0,25798,14225
121071,2002,189,193,382,265,14,56,70,35,452,300
121150,2002,2627,526,3153,2834,2115,2523,4638,3079,7791,5913
121257,2002,906,48,954,925,0,0,0,0,954,925
121275,2002,259,,259,259,0,0,0,0,259,259
121309,2002,2310,80,2390,2341,252,356,608,388,2998,2729
121345,2002,1531,,1531,1531,0,0,0,0,1531,1531
121363,2002,1736,2449,4185,2558,0,0,0,0,4185,2558
121381,2002,32,18,50,39,0,0,0,0,50,39
121433,2002,112,7,119,115,0,0,0,0,119,115
121600,2002,,,0,0,4,0,4,4,4,4
121619,2002,4779,25567,30346,13363,0,0,0,0,30346,13363
121628,2002,,,0,0,74,0,74,74,74,74
121691,2002,3023,48,3071,3042,1201,25,1226,1211,4297,4253
121707,2002,2773,4748,7521,4367,0,0,0,0,7521,4367
121859,2002,23,28,51,34,0,0,0,0,51,34
121868,2002,8,10,18,12,0,0,0,0,18,12
121886,2002,4403,14126,18529,9146,0,0,0,0,18529,9146
121901,2002,8436,25356,33792,16949,0,0,0,0,33792,16949
121983,2002,14,11,25,18,152,22,174,160,199,178
121992,2002,173,,173,173,0,0,0,0,173,173
122117,2002,,,0,0,309,125,434,357,434,357
122180,2002,10169,13513,23682,14706,0,0,0,0,23682,14706
122205,2002,6034,13854,19888,10685,0,0,0,0,19888,10685
122223,2002,69,16,85,75,5,6,11,7,96,82
122250,2002,,,0,0,102,0,102,102,102,102
122287,2002,203,165,368,268,67,98,165,109,533,377
122296,2002,234,22,256,243,462,149,611,519,867,762
122339,2002,3303,12622,15925,7541,0,0,0,0,15925,7541
122366,2002,194,,194,194,0,0,0,0,194,194
122375,2002,6495,17653,24148,12422,0,0,0,0,24148,12422
122384,2002,1872,8842,10714,4841,0,0,0,0,10714,4841
122409,2002,22387,5617,28004,24654,3024,3276,6300,4209,34304,28863
122436,2002,4670,167,4837,4736,1334,955,2289,1738,7126,6474
122454,2002,392,74,466,421,175,33,208,188,674,609
122506,2002,157,3,160,158,125,6,131,127,291,285
122597,2002,15700,6106,21806,18164,3543,3029,6572,4639,28378,22803
122603,2002,,,0,0,174,422,596,342,596,342
122612,2002,4455,240,4695,4549,2766,733,3499,3066,8194,7615
122649,2002,,34,34,13,21,152,173,104,207,117
122658,2002,6537,11263,17800,10318,0,0,0,0,17800,10318
122685,2002,643,,643,643,0,0,0,0,643,643
122694,2002,677,,677,677,0,0,0,0,677,677
122728,2002,240,88,328,275,0,0,0,0,328,275
122746,2002,1975,7328,9303,4435,0,0,0,0,9303,4435
122755,2002,16321,6461,22782,18928,3188,4380,7568,4772,30350,23700
122791,2002,2992,9362,12354,6135,0,0,0,0,12354,6135
122834,2002,259,,259,259,0,0,0,0,259,259
122843,2002,461,145,606,518,0,0,0,0,606,518
122852,2002,212,,212,212,0,0,0,0,212,212
122889,2002,5632,14087,19719,10362,0,0,0,0,19719,10362
122931,2002,4253,141,4394,4308,1516,1901,3417,2253,7811,6561
122977,2002,9828,19863,29691,16497,0,0,0,0,29691,16497
123013,2002,7365,19862,27227,14033,0,0,0,0,27227,14033
123095,2002,,,0,0,511,5,516,513,516,513
123165,2002,823,7,830,826,11,1,12,11,842,837
123208,2002,1039,,1039,1039,0,0,0,0,1039,1039
123217,2002,4392,7342,11734,6857,0,0,0,0,11734,6857
123280,2002,70,14,84,75,19,75,94,48,178,123
123299,2002,3817,6605,10422,6035,0,0,0,0,10422,6035
123341,2002,5918,13462,19380,10438,0,0,0,0,19380,10438
123350,2002,50,8,58,53,0,0,0,0,58,53
123396,2002,114,,114,114,0,0,0,0,114,114
123448,2002,,,0,0,93,63,156,127,156,127
123457,2002,1004,27,1031,1015,105,129,234,154,1265,1169
123484,2002,983,1702,2685,1554,0,0,0,0,2685,1554
123493,2002,2347,830,3177,2626,0,0,0,0,3177,2626
123509,2002,2413,7195,9608,4829,0,0,0,0,9608,4829
123527,2002,3944,9843,13787,7249,0,0,0,0,13787,7249
123554,2002,2508,893,3401,2859,485,556,1041,697,4442,3556
123563,2002,3352,7840,11192,5984,0,0,0,0,11192,5984
123572,2002,5773,1101,6874,6217,715,630,1345,943,8219,7160
123581,2002,99,,99,99,0,0,0,0,99,99
123633,2002,230,,230,230,69,55,124,90,354,320
123642,2002,177,184,361,250,0,0,0,0,361,250
123651,2002,1241,361,1602,1383,120,193,313,194,1915,1577
123679,2002,660,,660,660,0,0,0,0,660,660
123800,2002,6318,13087,19405,10712,0,0,0,0,19405,10712
123855,2002,,,0,0,72,5,77,74,77,74
123916,2002,,,0,0,68,0,68,68,68,68
123943,2002,,,0,0,379,0,379,379,379,379
123952,2002,19,,19,19,249,3,252,250,271,269
123961,2002,15520,625,16145,15766,10843,3694,14537,12254,30682,28020
123970,2002,,,0,0,666,288,954,823,954,823
124113,2002,700,7352,8052,3168,0,0,0,0,8052,3168
124283,2002,,,0,0,256,217,473,349,473,349
124292,2002,330,,330,330,0,0,0,0,330,330
124344,2002,22,2,24,23,0,0,0,0,24,23
124399,2002,205,,205,205,0,0,0,0,205,205
124432,2002,49,,49,49,0,0,0,0,49,49
124487,2002,73,136,209,126,0,0,0,0,209,126
124681,2002,1914,,1914,1914,0,0,0,0,1914,1914
124706,2002,775,,775,775,0,0,0,0,775,775
124779,2002,52,,52,52,0,0,0,0,52,52
124919,2002,28,,28,28,0,0,0,0,28,28
124937,2002,673,,673,673,0,0,0,0,673,673
125028,2002,3990,8743,12733,6925,0,0,0,0,12733,6925
125082,2002,93,,93,93,0,0,0,0,93,93
125091,2002,3503,7234,10737,5932,0,0,0,0,10737,5932
125170,2002,785,3480,4265,1953,0,0,0,0,4265,1953
125231,2002,,,0,0,4048,517,4565,4246,4565,4246
125462,2002,1762,2822,4584,2709,0,0,0,0,4584,2709
125471,2002,2156,8016,10172,4847,0,0,0,0,10172,4847
125480,2002,4,58,62,27,44,250,294,180,356,207
125499,2002,3598,7932,11530,6261,0,0,0,0,11530,6261
125505,2002,6666,,6666,6666,0,0,0,0,6666,6666
125532,2002,704,,704,704,0,0,0,0,704,704
125718,2002,,,0,0,79,32,111,93,111,93
125727,2002,1312,11,1323,1316,7,0,7,7,1330,1323
125763,2002,1177,29,1206,1188,465,470,935,698,2141,1886
125897,2002,880,302,1182,999,34,144,178,89,1360,1088
126012,2002,,,0,0,289,0,289,289,289,289
126030,2002,,,0,0,449,40,489,471,489,471
126049,2002,,,0,0,491,200,691,567,691,567
126076,2002,109,,109,109,0,0,0,0,109,109
126119,2002,3699,6390,10089,5844,0,0,0,0,10089,5844
126164,2002,56,16,72,62,0,0,0,0,72,62
126182,2002,1699,521,2220,1909,281,5207,5488,2164,7708,4073
126207,2002,2324,4757,7081,3921,0,0,0,0,7081,3921
126261,2002,36,43,79,53,0,0,0,0,79,53
126289,2002,2246,5602,7848,4127,0,0,0,0,7848,4127
126359,2002,665,25,690,675,0,0,0,0,690,675
126401,2002,308,276,584,418,0,0,0,0,584,418
126410,2002,214,,214,214,0,0,0,0,214,214
126562,2002,4823,4080,8903,6469,1825,4868,6693,3586,15596,10055
126571,2002,412,25,437,422,1228,1159,2387,1690,2824,2112
126580,2002,4372,1423,5795,4946,433,2112,2545,1197,8340,6143
126605,2002,1052,,1052,1052,0,0,0,0,1052,1052
126614,2002,22849,2553,25402,23879,2106,3907,6013,3520,31415,27399
126669,2002,1236,455,1691,1415,105,5,110,107,1801,1522
126678,2002,1866,36,1902,1880,28,0,28,28,1930,1908
126687,2002,616,,616,616,0,0,0,0,616,616
126702,2002,1633,536,2169,1844,0,0,0,0,2169,1844
126711,2002,1294,5523,6817,3148,0,0,0,0,6817,3148
126748,2002,473,1579,2052,1003,0,0,0,0,2052,1003
126775,2002,2423,146,2569,2482,463,755,1218,736,3787,3218
126784,2002,84,,84,84,0,0,0,0,84,84
126818,2002,18996,2888,21884,20161,2499,4872,7371,4261,29255,24422
126827,2002,335,962,1297,713,330,143,473,385,1770,1098
126854,2002,94,,94,94,0,0,0,0,94,94
126863,2002,1363,3734,5097,2617,0,0,0,0,5097,2617
126872,2002,392,,392,392,0,0,0,0,392,392
126915,2002,161,1090,1251,594,0,0,0,0,1251,594
126924,2002,247,,247,247,0,0,0,0,247,247
126942,2002,2134,5790,7924,4078,0,0,0,0,7924,4078
126951,2002,751,,751,751,0,0,0,0,751,751
126979,2002,,,0,0,280,528,808,499,808,499
127024,2002,852,256,1108,953,18,0,18,18,1126,971
127042,2002,31,115,146,76,0,0,0,0,146,76
127060,2002,3806,451,4257,3983,2839,2133,4972,3662,9229,7645
127158,2002,4323,8804,13127,7279,0,0,0,0,13127,7279
127185,2002,4028,321,4349,4158,0,0,0,0,4349,4158
127200,2002,4643,9956,14599,7986,0,0,0,0,14599,7986
127219,2002,17,5,22,19,0,0,0,0,22,19
127228,2002,108,,108,108,0,0,0,0,108,108
127273,2002,,,0,0,154,179,333,230,333,230
127316,2002,70,29,99,82,0,0,0,0,99,82
127389,2002,542,629,1171,753,0,0,0,0,1171,753
127556,2002,4164,1349,5513,4708,11,48,59,28,5572,4736
127565,2002,11252,8161,19413,14545,0,0,0,0,19413,14545
127617,2002,333,1294,1627,767,0,0,0,0,1627,767
127653,2002,364,57,421,386,455,244,699,548,1120,934
127680,2002,124,116,240,170,0,0,0,0,240,170
127699,2002,72,82,154,104,0,0,0,0,154,104
127714,2002,216,333,549,347,0,0,0,0,549,347
127732,2002,917,2711,3628,1827,0,0,0,0,3628,1827
127741,2002,9266,945,10211,9647,1031,1192,2223,1462,12434,11109
127778,2002,816,731,1547,1061,0,0,0,0,1547,1061
127787,2002,504,410,914,667,0,0,0,0,914,667
127820,2002,3460,6984,10444,5805,0,0,0,0,10444,5805
127839,2002,319,,319,319,0,0,0,0,319,319
127884,2002,1884,3246,5130,2974,0,0,0,0,5130,2974
127909,2002,2144,5245,7389,3905,0,0,0,0,7389,3905
127918,2002,2030,3919,5949,3570,493,5005,5498,2405,11447,5975
127945,2002,354,87,441,388,0,0,0,0,441,388
127954,2002,75,,75,75,25,0,25,25,100,100
128036,2002,243,878,1121,592,0,0,0,0,1121,592
128106,2002,3364,1999,5363,4171,64,740,804,332,6167,4503
128151,2002,478,310,788,601,0,0,0,0,788,601
128179,2002,,477,477,189,0,0,0,0,477,189
128188,2002,160,,160,160,0,0,0,0,160,160
128203,2002,101,,101,101,0,0,0,0,101,101
128258,2002,992,1204,2196,1396,0,0,0,0,2196,1396
128328,2002,4213,,4213,4213,0,0,0,0,4213,4213
128337,2002,107,,107,107,0,0,0,0,107,107
128391,2002,2168,162,2330,2233,0,0,0,0,2330,2233
128425,2002,25,,25,25,0,0,0,0,25,25
128498,2002,1711,126,1837,1760,330,158,488,390,2325,2150
128540,2002,24,50,74,44,0,0,0,0,74,44
128577,2002,434,1290,1724,867,0,0,0,0,1724,867
128586,2002,61,,61,61,0,0,0,0,61,61
128674,2002,216,166,382,282,0,0,0,0,382,282
128683,2002,364,202,566,444,0,0,0,0,566,444
128726,2002,112,54,166,133,0,0,0,0,166,133
128744,2002,834,266,1100,938,1022,1051,2073,1424,3173,2362
128762,2002,159,,159,159,0,0,0,0,159,159
128771,2002,6940,2854,9794,8092,510,2338,2848,1356,12642,9448
128780,2002,,1561,1561,630,0,0,0,0,1561,630
128896,2002,,306,306,121,0,0,0,0,306,121
128902,2002,1797,93,1890,1834,10,12,22,15,1912,1849
128957,2002,77,144,221,134,0,0,0,0,221,134
129002,2002,118,,118,118,0,0,0,0,118,118
129020,2002,13767,949,14716,14150,3654,3057,6711,4811,21427,18961
129154,2002,409,267,676,515,0,0,0,0,676,515
129181,2002,159,43,202,176,0,0,0,0,202,176
129215,2002,3631,1238,4869,4131,30,316,346,144,5215,4275
129242,2002,3387,686,4073,3656,192,849,1041,516,5114,4172
129349,2002,68,38,106,83,0,0,0,0,106,83
129367,2002,793,2683,3476,1694,0,0,0,0,3476,1694
129428,2002,,,0,0,62,1379,1441,589,1441,589
129446,2002,36,22,58,45,0,0,0,0,58,45
129482,2002,207,,207,207,0,0,0,0,207,207
129491,2002,,,0,0,11,142,153,65,153,65
129525,2002,4400,1142,5542,4849,535,921,1456,887,6998,5736
129534,2002,14,18,32,21,50,121,171,96,203,117
129543,2002,1215,3300,4515,2323,0,0,0,0,4515,2323
129613,2002,626,116,742,672,0,0,0,0,742,672
129640,2002,50,,50,50,0,0,0,0,50,50
129686,2002,71,89,160,106,0,0,0,0,160,106
129695,2002,2117,3444,5561,3273,0,0,0,0,5561,3273
129729,2002,1904,3411,5315,3049,0,0,0,0,5315,3049
129756,2002,704,1736,2440,1287,0,0,0,0,2440,1287
129774,2002,601,123,724,649,0,0,0,0,724,649
129808,2002,1014,2610,3624,1890,0,0,0,0,3624,1890
129880,2002,18,27,45,29,0,0,0,0,45,29
129923,2002,247,,247,247,0,0,0,0,247,247
129932,2002,203,8,211,206,0,0,0,0,211,206
129941,2002,1818,728,2546,2104,806,977,1783,1179,4329,3283
129969,2002,106,,106,106,0,0,0,0,106,106
130004,2002,1802,3915,5717,3116,0,0,0,0,5717,3116
130040,2002,478,1155,1633,866,0,0,0,0,1633,866
130110,2002,174,118,292,220,0,0,0,0,292,220
130129,2002,26,59,85,49,0,0,0,0,85,49
130174,2002,499,276,775,609,0,0,0,0,775,609
130183,2002,625,753,1378,921,0,0,0,0,1378,921
130217,2002,487,1014,1501,827,0,0,0,0,1501,827
130226,2002,4918,399,5317,5075,1010,624,1634,1283,6951,6358
130253,2002,2975,1232,4207,3459,456,1365,1821,978,6028,4437
130271,2002,15,,15,15,0,0,0,0,15,15
130314,2002,796,373,1169,943,116,493,609,304,1778,1247
130396,2002,1522,3806,5328,2800,0,0,0,0,5328,2800
130448,2002,49,291,340,165,0,0,0,0,340,165
130493,2002,6277,2014,8291,7090,884,3044,3928,1985,12219,9075
130509,2002,181,66,247,207,0,0,0,0,247,207
130581,2002,,,0,0,139,0,139,139,139,139
130590,2002,1912,211,2123,1995,9,191,200,82,2323,2077
130606,2002,1245,2790,4035,2182,0,0,0,0,4035,2182
130624,2002,952,,952,952,0,0,0,0,952,952
130697,2002,2716,17,2733,2723,191,268,459,293,3192,3016
130776,2002,3722,1552,5274,4348,44,732,776,309,6050,4657
130785,2002,,,0,0,12,0,12,12,12,12
130794,2002,5274,65,5339,5300,5905,134,6039,5961,11378,11261
130837,2002,48,,48,48,0,0,0,0,48,48
130873,2002,123,5,128,125,0,0,0,0,128,125
130891,2002,1492,2073,3565,2188,0,0,0,0,3565,2188
130907,2002,754,1477,2231,1250,0,0,0,0,2231,1250
130916,2002,2724,4168,6892,4123,0,0,0,0,6892,4123
130934,2002,2589,560,3149,2815,96,122,218,140,3367,2955
130943,2002,15333,2766,18099,16449,2346,844,3190,2651,21289,19100
130989,2002,743,383,1126,893,32,212,244,113,1370,1006
131061,2002,81,27,108,92,0,0,0,0,108,92
131098,2002,1843,291,2134,1957,49,84,133,81,2267,2038
131113,2002,1758,2576,4334,2770,502,1761,2263,1175,6597,3945
131159,2002,5419,453,5872,5597,2749,2431,5180,3729,11052,9326
131283,2002,2467,201,2668,2546,1363,1496,2859,1982,5527,4528
131308,2002,337,351,688,475,0,0,0,0,688,475
131399,2002,1803,3377,5180,3166,80,208,288,155,5468,3321
131405,2002,,,0,0,52,28,80,63,80,63
131450,2002,1121,53,1174,1142,302,98,400,339,1574,1481
131469,2002,8954,1374,10328,9494,5635,7056,12691,8371,23019,17865
131496,2002,6117,215,6332,6201,5420,1104,6524,5858,12856,12059
131511,2002,95,,95,95,0,0,0,0,95,95
131520,2002,6454,438,6892,6626,2983,642,3625,3240,10517,9866
131566,2002,23,103,126,64,0,0,0,0,126,64
131742,2002,1208,,1208,1208,0,0,0,0,1208,1208
131788,2002,162,432,594,332,176,216,392,259,986,591
131803,2002,2440,10957,13397,6745,2302,757,3059,2591,16456,9336
131830,2002,34,,34,34,0,0,0,0,34,34
131876,2002,634,416,1050,797,72,523,595,272,1645,1069
131973,2002,,,0,0,139,320,459,297,459,297
132268,2002,164,,164,164,0,0,0,0,164,164
132338,2002,2180,1374,3554,2720,0,0,0,0,3554,2720
132374,2002,1097,,1097,1097,0,0,0,0,1097,1097
132408,2002,455,117,572,501,0,0,0,0,572,501
132471,2002,3042,2580,5622,4056,1288,1559,2847,1893,8469,5949
132523,2002,,,0,0,32,0,32,32,32,32
132602,2002,2431,153,2584,2491,0,0,0,0,2584,2491
132657,2002,1586,282,1868,1697,42,200,242,118,2110,1815
132666,2002,2,79,81,33,0,0,0,0,81,33
132675,2002,39,19,58,47,0,0,0,0,58,47
132693,2002,4871,9426,14297,8036,0,0,0,0,14297,8036
132709,2002,9716,20780,30496,16693,0,0,0,0,30496,16693
132806,2002,305,,305,305,0,0,0,0,305,305
132842,2002,126,143,269,182,418,28,446,429,715,611
132851,2002,2340,3838,6178,3629,0,0,0,0,6178,3629
132879,2002,181,49,230,200,0,0,0,0,230,200
132903,2002,23783,8437,32220,27188,2508,3773,6281,3873,38501,31061
132976,2002,563,270,833,654,0,0,0,0,833,654
133021,2002,951,1066,2017,1309,0,0,0,0,2017,1309
133085,2002,664,25,689,674,0,0,0,0,689,674
133155,2002,733,175,908,802,0,0,0,0,908,802
133261,2002,203,115,318,249,0,0,0,0,318,249
133386,2002,4387,7269,11656,6827,0,0,0,0,11656,6827
133465,2002,301,127,428,351,0,0,0,0,428,351
133492,2002,1576,28,1604,1587,0,0,0,0,1604,1587
133508,2002,3640,6100,9740,5688,0,0,0,0,9740,5688
133526,2002,1247,35,1282,1261,0,0,0,0,1282,1261
133553,2002,4079,406,4485,4238,113,174,287,179,4772,4417
133650,2002,9559,1244,10803,10061,1263,398,1661,1410,12464,11471
133669,2002,10476,9139,19615,14164,1382,2708,4090,2361,23705,16525
133702,2002,7243,16368,23611,12738,0,0,0,0,23611,12738
133711,2002,1921,52,1973,1941,0,0,0,0,1973,1941
133739,2002,289,,289,289,0,0,0,0,289,289
133809,2002,438,22,460,447,0,0,0,0,460,447
133845,2002,654,,654,654,0,0,0,0,654,654
133854,2002,816,,816,816,0,0,0,0,816,816
133863,2002,745,,745,745,0,0,0,0,745,745
133872,2002,521,532,1053,730,0,0,0,0,1053,730
133881,2002,2041,127,2168,2091,595,1743,2338,1261,4506,3352
133942,2002,46,,46,46,0,0,0,0,46,46
133951,2002,15794,11359,27153,20378,2606,3590,6196,3905,33349,24283
133960,2002,329,1156,1485,717,0,0,0,0,1485,717
133979,2002,2045,276,2321,2153,0,0,0,0,2321,2153
133997,2002,816,9,825,820,0,0,0,0,825,820
134079,2002,1802,716,2518,2083,0,51,51,19,2569,2102
134097,2002,25379,3816,29195,26919,4521,2494,7015,5426,36210,32345
134112,2002,677,,677,677,0,0,0,0,677,677
134121,2002,189,,189,189,0,0,0,0,189,189
134130,2002,30354,3677,34031,31838,10358,2984,13342,11556,47373,43394
134149,2002,1027,738,1765,1317,23,81,104,54,1869,1371
134228,2002,18,,18,18,0,0,0,0,18,18
134237,2002,3666,10,3676,3670,0,0,0,0,3676,3670
134291,2002,442,253,695,527,0,0,0,0,695,527
134307,2002,174,209,383,244,0,0,0,0,383,244
134343,2002,2138,4420,6558,3622,0,0,0,0,6558,3622
134422,2002,136,,136,136,0,0,0,0,136,136
134495,2002,6326,14328,20654,11136,0,0,0,0,20654,11136
134510,2002,100,23,123,109,0,0,0,0,123,109
134574,2002,160,90,250,196,0,0,0,0,250,196
134608,2002,3505,9539,13044,6708,0,0,0,0,13044,6708
134680,2002,1388,655,2043,1645,0,0,0,0,2043,1645
134714,2002,53,81,134,85,0,0,0,0,134,85
134811,2002,1054,86,1140,1088,31,1,32,31,1172,1119
134875,2002,244,,244,244,0,0,0,0,244,244
134909,2002,472,62,534,496,0,0,0,0,534,496
134945,2002,1889,704,2593,2166,88,306,394,205,2987,2371
135063,2002,205,436,641,376,0,0,0,0,641,376
135081,2002,2804,799,3603,3118,0,0,0,0,3603,3118
135124,2002,168,,168,168,0,0,0,0,168,168
135142,2002,65,351,416,204,0,0,0,0,416,204
135160,2002,1089,1457,2546,1578,0,0,0,0,2546,1578
135179,2002,536,156,692,588,0,0,0,0,692,588
135188,2002,985,2209,3194,1727,0,0,0,0,3194,1727
135267,2002,416,500,916,584,0,0,0,0,916,584
135276,2002,592,413,1005,731,0,0,0,0,1005,731
135294,2002,549,882,1431,845,0,0,0,0,1431,845
135337,2002,107,94,201,144,0,0,0,0,201,144
135364,2002,115,291,406,229,268,595,863,516,1269,745
135391,2002,3564,4761,8325,5162,0,0,0,0,8325,5162
135407,2002,3186,507,3693,3356,0,0,0,0,3693,3356
135416,2002,223,,223,223,0,0,0,0,223,223
135434,2002,506,162,668,570,0,0,0,0,668,570
135522,2002,546,260,806,633,0,0,0,0,806,633
135610,2002,132,89,221,167,31,57,88,53,309,220
135647,2002,562,802,1364,831,0,0,0,0,1364,831
135717,2002,19452,35474,54926,31362,0,0,0,0,54926,31362
135726,2002,8943,851,9794,9277,4291,893,5184,4646,14978,13923
135735,2002,1144,1100,2244,1513,0,0,0,0,2244,1513
135771,2002,655,,655,655,0,0,0,0,655,655
135939,2002,764,,764,764,0,0,0,0,764,764
135957,2002,1166,,1166,1166,0,0,0,0,1166,1166
136011,2002,1295,,1295,1295,0,0,0,0,1295,1295
136048,2002,155,100,255,195,0,0,0,0,255,195
136066,2002,1317,,1317,1317,0,0,0,0,1317,1317
136075,2002,178,,178,178,0,0,0,0,178,178
136109,2002,50,,50,50,0,0,0,0,50,50
136145,2002,563,682,1245,792,0,0,0,0,1245,792
136172,2002,7741,3877,11618,9306,537,1315,1852,1013,13470,10319
136206,2002,752,186,938,825,0,0,0,0,938,825
136215,2002,2782,1918,4700,3535,6790,10129,16919,10702,21619,14237
136233,2002,2341,4575,6916,3877,0,0,0,0,6916,3877
136288,2002,721,643,1364,974,13,67,80,39,1444,1013
136303,2002,294,207,501,376,0,0,0,0,501,376
136330,2002,2117,206,2323,2198,287,174,461,353,2784,2551
136358,2002,6629,15534,22163,11844,0,0,0,0,22163,11844
136400,2002,2120,4355,6475,3582,0,0,0,0,6475,3582
136473,2002,4487,6059,10546,6521,0,0,0,0,10546,6521
136491,2002,665,441,1106,813,0,0,0,0,1106,813
136516,2002,1901,4499,6400,3411,0,0,0,0,6400,3411
136631,2002,68,,68,68,0,0,0,0,68,68
136659,2002,149,138,287,195,0,0,0,0,287,195
136701,2002,,,0,0,83,6,89,85,89,85
136738,2002,319,,319,319,0,0,0,0,319,319
136747,2002,134,,134,134,0,0,0,0,134,134
136765,2002,511,407,918,648,0,0,0,0,918,648
136774,2002,1002,13,1015,1007,0,0,0,0,1015,1007
136783,2002,58,6,64,60,0,0,0,0,64,60
136826,2002,653,417,1070,793,0,0,0,0,1070,793
136950,2002,2532,521,3053,2737,232,550,782,442,3835,3179
136996,2002,50,,50,50,0,0,0,0,50,50
137023,2002,357,492,849,522,0,0,0,0,849,522
137032,2002,6046,4324,10370,7745,271,73,344,299,10714,8044
137078,2002,7067,15757,22824,13426,0,0,0,0,22824,13426
137087,2002,654,1533,2187,1169,0,0,0,0,2187,1169
137096,2002,6560,7246,13806,8993,0,0,0,0,13806,8993
