unitid,Year,UG FT,UG PT,UG total enrollment,UG total FTE ,GR FT,GR PT,GR total enrollment,GR total FTE,Total enrollment,Total FTE
213631,2001,,,0,0,143,101,244,188,244,188
213640,2001,,,0,0,119,137,256,185,256,185
213659,2001,2566,3510,6076,3960,0,0,0,0,6076,3960
213668,2001,1386,38,1424,1401,0,0,0,0,1424,1401
213686,2001,98,,98,98,0,0,0,0,98,98
213738,2001,43,,43,43,0,0,0,0,43,43
213774,2001,458,342,800,594,0,0,0,0,800,594
213783,2001,2690,329,3019,2823,55,229,284,138,3303,2961
213826,2001,1442,226,1668,1531,392,865,1257,722,2925,2253
213871,2001,126,53,179,147,0,0,0,0,179,147
213914,2001,207,40,247,223,0,0,0,0,247,223
213932,2001,74,,74,74,0,0,0,0,74,74
213987,2001,2768,432,3200,2938,99,105,204,139,3404,3077
213996,2001,2797,61,2858,2821,0,0,0,0,2858,2821
214005,2001,113,,113,113,0,0,0,0,113,113
214023,2001,234,20,254,242,0,0,0,0,254,242
214041,2001,5727,870,6597,6078,161,798,959,450,7556,6528
214069,2001,1202,524,1726,1408,0,125,125,48,1851,1456
214111,2001,3554,6038,9592,5951,0,0,0,0,9592,5951
214148,2001,459,153,612,519,0,0,0,0,612,519
214157,2001,1331,379,1710,1480,32,182,214,104,1924,1584
214166,2001,853,298,1151,970,0,0,0,0,1151,970
214175,2001,2311,318,2629,2436,0,0,0,0,2629,2436
214227,2001,1114,383,1497,1266,0,0,0,0,1497,1266
214254,2001,576,,576,576,0,0,0,0,576,576
214272,2001,1332,409,1741,1493,68,205,273,146,2014,1639
214290,2001,423,,423,423,0,0,0,0,423,423
214315,2001,119,,119,119,0,0,0,0,119,119
214379,2001,2457,2721,5178,3537,0,0,0,0,5178,3537
214476,2001,5,4,9,7,0,0,0,0,9,7
214528,2001,517,87,604,552,0,0,0,0,604,552
214546,2001,48,13,61,53,0,0,0,0,61,53
214564,2001,,,0,0,609,236,845,699,845,699
214582,2001,167,168,335,234,0,0,0,0,335,234
214591,2001,3256,294,3550,3375,15,143,158,67,3708,3442
214607,2001,,,0,0,135,1552,1687,696,1687,696
214616,2001,,,0,0,636,13,649,641,649,641
214625,2001,708,271,979,817,0,8,8,3,987,820
214634,2001,577,407,984,741,0,1,1,0,985,741
214643,2001,651,181,832,724,0,20,20,7,852,731
214652,2001,1175,345,1520,1314,1,88,89,33,1609,1347
214670,2001,508,177,685,579,0,12,12,4,697,583
214689,2001,3459,354,3813,3602,1,9,10,4,3823,3606
214698,2001,687,65,752,713,0,7,7,3,759,716
214704,2001,2059,257,2316,2163,0,13,13,5,2329,2168
214713,2001,1106,656,1762,1371,161,1316,1477,637,3239,2008
214731,2001,1345,301,1646,1466,0,3,3,1,1649,1467
214740,2001,769,228,997,861,0,6,6,2,1003,863
214759,2001,842,286,1128,957,0,0,0,0,1128,957
214768,2001,1247,95,1342,1285,0,11,11,4,1353,1289
214777,2001,32870,1669,34539,33544,4374,1915,6289,5067,40828,38611
214786,2001,822,119,941,870,0,10,10,4,951,874
214795,2001,825,280,1105,938,0,59,59,21,1164,959
214801,2001,2416,761,3177,2723,1,1,2,1,3179,2724
214810,2001,844,208,1052,928,1,39,40,15,1092,943
214829,2001,909,820,1729,1240,0,225,225,81,1954,1321
214838,2001,59,13,72,64,0,0,0,0,72,64
214883,2001,848,1109,1957,1284,0,0,0,0,1957,1284
214892,2001,95,203,298,176,0,0,0,0,298,176
214908,2001,24,6,30,26,0,0,0,0,30,26
214944,2001,207,109,316,250,0,0,0,0,316,250
214962,2001,39,18,57,46,0,0,0,0,57,46
214971,2001,217,23,240,226,48,2,50,49,290,275
215008,2001,30,,30,30,0,0,0,0,30,30
215026,2001,41,,41,41,0,0,0,0,41,41
215053,2001,157,46,203,175,0,0,0,0,203,175
215062,2001,9922,1859,11781,10652,8225,2320,10545,9113,22326,19765
215099,2001,2276,480,2756,2465,139,309,448,257,3204,2722
215105,2001,1881,52,1933,1901,97,59,156,120,2089,2021
215114,2001,909,91,1000,945,24,360,384,162,1384,1107
215123,2001,,,0,0,1425,0,1425,1425,1425,1425
215132,2001,1133,31,1164,1145,975,261,1236,1084,2400,2229
215239,2001,5422,12760,18182,10488,0,0,0,0,18182,10488
215266,2001,933,534,1467,1148,0,0,0,0,1467,1148
215275,2001,1525,233,1758,1619,0,0,0,0,1758,1619
215284,2001,2765,331,3096,2899,0,0,0,0,3096,2899
215293,2001,15367,2431,17798,16348,6057,2855,8912,7090,26710,23438
215309,2001,345,168,513,412,0,0,0,0,513,412
215336,2001,20,7,27,23,0,0,0,0,27,23
215345,2001,60,15,75,66,0,0,0,0,75,66
215354,2001,32,30,62,44,0,0,0,0,62,44
215381,2001,1038,188,1226,1113,0,0,0,0,1226,1113
215390,2001,121,11,132,125,0,0,0,0,132,125
215415,2001,2108,,2108,2108,0,0,0,0,2108,2108
215424,2001,,,0,0,266,90,356,311,356,311
215433,2001,294,,294,294,0,0,0,0,294,294
215442,2001,1725,914,2639,2084,154,171,325,219,2964,2303
215479,2001,62,,62,62,0,0,0,0,62,62
215488,2001,37,,37,37,0,0,0,0,37,37
215530,2001,23,8,31,26,0,0,0,0,31,26
215567,2001,12,3,15,13,0,0,0,0,15,13
215585,2001,1079,2038,3117,1888,0,0,0,0,3117,1888
215594,2001,111,5,116,113,0,0,0,0,116,113
215619,2001,,,0,0,60,12,72,65,72,65
215628,2001,,,0,0,16,36,52,33,52,33
215637,2001,698,,698,698,0,0,0,0,698,698
215646,2001,361,252,613,461,0,0,0,0,613,461
215655,2001,2691,1127,3818,3134,0,906,906,346,4724,3480
215682,2001,57,,57,57,0,0,0,0,57,57
215691,2001,427,370,797,572,42,269,311,145,1108,717
215743,2001,1196,220,1416,1282,174,437,611,341,2027,1623
215752,2001,79,20,99,87,0,0,0,0,99,87
215770,2001,3678,924,4602,4041,419,2332,2751,1310,7353,5351
215798,2001,1107,115,1222,1152,0,0,0,0,1222,1152
215813,2001,,,0,0,81,12,93,86,93,86
215868,2001,1194,101,1295,1234,0,0,0,0,1295,1234
215886,2001,175,6,181,177,0,0,0,0,181,177
215895,2001,91,,91,91,0,0,0,0,91,91
215929,2001,3638,372,4010,3784,236,362,598,374,4608,4158
215947,2001,809,319,1128,934,61,181,242,130,1370,1064
215956,2001,18,,18,18,0,0,0,0,18,18
215965,2001,57,12,69,62,0,0,0,0,69,62
215974,2001,131,31,162,143,0,0,0,0,162,143
215983,2001,44,,44,44,0,0,0,0,44,44
215992,2001,55,2,57,56,0,0,0,0,57,56
216010,2001,5962,276,6238,6073,213,742,955,481,7193,6554
216038,2001,5923,577,6500,6156,325,372,697,460,7197,6616
216047,2001,94,230,324,184,77,85,162,109,486,293
216074,2001,122,26,148,132,0,0,0,0,148,132
216083,2001,626,65,691,652,0,0,0,0,691,652
216108,2001,30,26,56,40,0,0,0,0,56,40
216162,2001,73,25,98,83,0,0,0,0,98,83
216180,2001,14,,14,14,23,3,26,25,40,39
216199,2001,51,,51,51,0,0,0,0,51,51
216223,2001,14,32,46,27,0,0,0,0,46,27
216278,2001,1840,109,1949,1883,0,0,0,0,1949,1883
216287,2001,1455,12,1467,1460,0,0,0,0,1467,1460
216296,2001,561,,561,561,0,0,0,0,561,561
216311,2001,119,,119,119,0,0,0,0,119,119
216339,2001,16125,3481,19606,17530,4890,5376,10266,6904,29872,24434
216357,2001,1081,71,1152,1109,0,0,0,0,1152,1109
216366,2001,357,414,771,520,1135,342,1477,1266,2248,1786
216418,2001,361,111,472,405,0,0,0,0,472,405
216427,2001,158,,158,158,0,0,0,0,158,158
216436,2001,248,,248,248,0,0,0,0,248,248
216445,2001,162,8,170,165,0,0,0,0,170,165
216454,2001,343,,343,343,0,0,0,0,343,343
216463,2001,,,0,0,159,67,226,186,226,186
216524,2001,1308,16,1324,1314,0,0,0,0,1324,1314
216542,2001,633,89,722,668,0,0,0,0,722,668
216551,2001,216,1,217,216,0,0,0,0,217,216
216579,2001,98,,98,98,0,0,0,0,98,98
216597,2001,6742,650,7392,6997,1194,1673,2867,1833,10259,8830
216630,2001,99,4,103,101,0,0,0,0,103,101
216649,2001,18,,18,18,0,0,0,0,18,18
216667,2001,1176,64,1240,1201,0,0,0,0,1240,1201
216694,2001,1317,142,1459,1373,14,317,331,135,1790,1508
216700,2001,20,3,23,21,0,0,0,0,23,21
216746,2001,26,8,34,29,0,0,0,0,34,29
216764,2001,8888,1332,10220,9426,408,1616,2024,993,12244,10419
216773,2001,71,,71,71,0,0,0,0,71,71
216782,2001,484,25,509,494,0,0,0,0,509,494
216807,2001,1407,251,1658,1506,28,235,263,118,1921,1624
216816,2001,,,0,0,305,381,686,461,686,461
216825,2001,1952,3819,5771,3468,0,0,0,0,5771,3468
216852,2001,2103,850,2953,2437,562,1213,1775,1025,4728,3462
216931,2001,1500,271,1771,1606,286,1640,1926,914,3697,2520
216986,2001,143,3,146,144,0,0,0,0,146,144
217013,2001,346,364,710,489,0,0,0,0,710,489
217040,2001,39,,39,39,1,0,1,1,40,40
217059,2001,4017,1102,5119,4450,22,152,174,80,5293,4530
217077,2001,1115,17,1132,1122,0,0,0,0,1132,1122
217086,2001,189,89,278,224,0,0,0,0,278,224
217095,2001,115,107,222,157,0,0,0,0,222,157
217156,2001,5677,322,5999,5803,1665,110,1775,1709,7774,7512
217165,2001,2699,308,3007,2820,60,427,487,223,3494,3043
217235,2001,7527,1108,8635,7962,456,170,626,521,9261,8483
217244,2001,496,,496,496,0,0,0,0,496,496
217262,2001,33,33,66,46,0,0,0,0,66,46
217305,2001,2109,522,2631,2314,0,0,0,0,2631,2314
217350,2001,,64,64,25,0,0,0,0,64,25
217369,2001,,22,22,9,0,0,0,0,22,9
217402,2001,3754,587,4341,3985,95,894,989,437,5330,4422
217420,2001,4728,2332,7060,5669,329,1273,1602,789,8662,6458
217475,2001,5463,10760,16223,9735,0,0,0,0,16223,9735
217484,2001,8780,1799,10579,9506,1456,2229,3685,2266,14264,11772
217493,2001,1845,,1845,1845,274,0,274,274,2119,2119
217518,2001,3062,969,4031,3443,37,125,162,85,4193,3528
217536,2001,1784,123,1907,1832,32,332,364,159,2271,1991
217545,2001,504,,504,504,0,0,0,0,504,504
217572,2001,55,,55,55,0,0,0,0,55,55
217581,2001,112,60,172,136,0,0,0,0,172,136
217606,2001,372,45,417,390,0,0,0,0,417,390
217615,2001,1015,1338,2353,1546,0,0,0,0,2353,1546
217624,2001,999,227,1226,1088,0,0,0,0,1226,1088
217633,2001,1122,328,1450,1251,0,0,0,0,1450,1251
217688,2001,1966,478,2444,2154,15,223,238,100,2682,2254
217712,2001,390,1355,1745,928,0,0,0,0,1745,928
217721,2001,2837,101,2938,2877,0,0,0,0,2938,2877
217749,2001,3386,145,3531,3443,276,343,619,407,4150,3850
217776,2001,1879,117,1996,1925,170,0,170,170,2166,2095
217794,2001,90,44,134,107,0,0,0,0,134,107
217819,2001,8960,974,9934,9353,258,1425,1683,773,11617,10126
217828,2001,44,11,55,48,0,0,0,0,55,48
217837,2001,288,679,967,558,0,0,0,0,967,558
217864,2001,2013,87,2100,2048,158,1743,1901,788,4001,2836
217873,2001,1350,110,1460,1393,0,0,0,0,1460,1393
217882,2001,13140,835,13975,13477,1775,1351,3126,2264,17101,15741
217891,2001,31,3,34,32,0,0,0,0,34,32
217907,2001,899,190,1089,974,0,0,0,0,1089,974
217916,2001,19,,19,19,0,0,0,0,19,19
217925,2001,550,92,642,586,269,141,410,329,1052,915
217934,2001,1045,240,1285,1139,163,28,191,174,1476,1313
217961,2001,647,73,720,676,131,586,717,355,1437,1031
217989,2001,885,516,1401,1090,0,0,0,0,1401,1090
217998,2001,573,15,588,579,77,283,360,204,948,783
218025,2001,1671,1961,3632,2450,0,0,0,0,3632,2450
218043,2001,248,,248,248,0,0,0,0,248,248
218061,2001,2586,236,2822,2681,48,643,691,281,3513,2962
218070,2001,2627,140,2767,2682,82,403,485,236,3252,2918
218089,2001,46,91,137,82,7,18,25,14,162,96
218113,2001,4139,7405,11544,7079,0,0,0,0,11544,7079
218140,2001,1604,2502,4106,2597,0,0,0,0,4106,2597
218159,2001,42,,42,42,0,0,0,0,42,42
218168,2001,1341,40,1381,1357,0,0,0,0,1381,1357
218195,2001,88,,88,88,0,0,0,0,88,88
218229,2001,2198,307,2505,2322,13,192,205,82,2710,2404
218238,2001,1196,871,2067,1538,0,0,0,0,2067,1538
218265,2001,,,0,0,128,23,151,138,151,138
218317,2001,,,0,0,5,0,5,5,5,5
218335,2001,294,106,400,337,1683,214,1897,1761,2297,2098
218353,2001,4235,5639,9874,6474,0,0,0,0,9874,6474
218399,2001,958,28,986,969,0,0,0,0,986,969
218414,2001,670,51,721,690,0,0,0,0,721,690
218441,2001,1226,152,1378,1286,0,0,0,0,1378,1286
218487,2001,1039,981,2020,1429,0,0,0,0,2020,1429
218520,2001,1764,2780,4544,2868,0,0,0,0,4544,2868
218539,2001,1144,40,1184,1160,0,0,0,0,1184,1160
218645,2001,2157,982,3139,2553,9,134,143,57,3282,2610
218654,2001,430,653,1083,689,0,0,0,0,1083,689
218663,2001,13092,2414,15506,14066,4566,2928,7494,5630,23000,19696
218672,2001,462,477,939,651,0,0,0,0,939,651
218681,2001,329,501,830,528,0,0,0,0,830,528
218690,2001,597,587,1184,830,0,0,0,0,1184,830
218706,2001,129,253,382,229,0,0,0,0,382,229
218724,2001,4007,764,4771,4315,6,188,194,74,4965,4389
218733,2001,3149,338,3487,3285,237,743,980,506,4467,3791
218742,2001,2911,988,3899,3310,0,94,94,34,3993,3344
218751,2001,,,0,0,270,59,329,302,329,302
218821,2001,580,55,635,602,0,0,0,0,635,602
218830,2001,1512,1854,3366,2248,0,0,0,0,3366,2248
218858,2001,840,2122,2962,1683,0,0,0,0,2962,1683
218867,2001,29,18,47,36,0,0,0,0,47,36
218885,2001,1797,1976,3773,2582,0,0,0,0,3773,2582
218894,2001,3621,6840,10461,6337,0,0,0,0,10461,6337
218919,2001,678,78,756,709,0,0,0,0,756,709
218955,2001,238,305,543,359,0,0,0,0,543,359
218964,2001,4201,637,4838,4458,270,1198,1468,703,6306,5161
218973,2001,1097,9,1106,1101,0,0,0,0,1106,1101
218991,2001,1422,2278,3700,2326,0,0,0,0,3700,2326
219000,2001,1653,121,1774,1701,1,32,33,13,1807,1714
219037,2001,65,,65,65,0,0,0,0,65,65
219046,2001,2533,898,3431,2895,11,479,490,184,3921,3079
219055,2001,79,213,292,164,0,0,0,0,292,164
219073,2001,31,20,51,39,0,0,0,0,51,39
219082,2001,1361,480,1841,1555,30,142,172,81,2013,1636
219091,2001,613,74,687,642,0,0,0,0,687,642
219125,2001,37,,37,37,0,0,0,0,37,37
219134,2001,462,66,528,489,0,0,0,0,528,489
219143,2001,801,50,851,821,0,0,0,0,851,821
219170,2001,10,,10,10,0,0,0,0,10,10
219189,2001,737,129,866,788,0,0,0,0,866,788
219198,2001,681,388,1069,833,73,26,99,83,1168,916
219204,2001,500,319,819,625,14,18,32,21,851,646
219213,2001,152,178,330,222,0,0,0,0,330,222
219240,2001,,,0,0,76,43,119,96,119,96
219259,2001,1685,964,2649,2074,17,422,439,170,3088,2244
219277,2001,629,527,1156,842,8,106,114,46,1270,888
219295,2001,377,238,615,470,0,0,0,0,615,470
219338,2001,26,,26,26,0,0,0,0,26,26
219347,2001,1663,411,2074,1829,241,110,351,281,2425,2110
219356,2001,6321,1496,7817,6925,361,1082,1443,752,9260,7677
219374,2001,347,501,848,549,0,47,47,17,895,566
219383,2001,906,216,1122,991,0,210,210,80,1332,1071
219392,2001,24,,24,24,0,0,0,0,24,24
219408,2001,169,106,275,211,0,0,0,0,275,211
219426,2001,1676,570,2246,1902,0,0,0,0,2246,1902
219471,2001,4005,1358,5363,4553,997,2209,3206,1797,8569,6350
219480,2001,734,318,1052,860,0,0,0,0,1052,860
219505,2001,69,46,115,87,0,0,0,0,115,87
219578,2001,389,237,626,482,0,0,0,0,626,482
219587,2001,65,12,77,70,0,0,0,0,77,70
219596,2001,436,28,464,447,0,0,0,0,464,447
219602,2001,4842,1775,6617,5558,161,255,416,253,7033,5811
219639,2001,311,171,482,378,0,0,0,0,482,378
219709,2001,2321,296,2617,2437,196,316,512,317,3129,2754
219718,2001,738,102,840,778,48,57,105,70,945,848
219790,2001,576,35,611,590,0,0,0,0,611,590
219806,2001,1807,184,1991,1879,124,80,204,155,2195,2034
219824,2001,3605,5002,8607,5591,0,0,0,0,8607,5591
219833,2001,1316,343,1659,1451,264,200,464,340,2123,1791
219842,2001,,,0,0,166,81,247,203,247,203
219879,2001,1708,1469,3177,2291,0,0,0,0,3177,2291
219888,2001,2249,2202,4451,3123,0,0,0,0,4451,3123
219903,2001,1169,,1169,1169,0,0,0,0,1169,1169
219921,2001,121,162,283,175,0,0,0,0,283,175
219949,2001,767,141,908,822,49,514,563,245,1471,1067
219976,2001,2106,290,2396,2220,58,167,225,130,2621,2350
219994,2001,295,39,334,308,0,0,0,0,334,308
220002,2001,227,335,562,360,0,0,0,0,562,360
220057,2001,1283,1001,2284,1680,0,0,0,0,2284,1680
220075,2001,7564,1764,9328,8276,1037,966,2003,1387,11331,9663
220118,2001,160,,160,160,0,0,0,0,160,160
220127,2001,320,95,415,352,0,0,0,0,415,352
220136,2001,,,0,0,97,21,118,108,118,108
220163,2001,15,44,59,32,0,0,0,0,59,32
220181,2001,792,27,819,803,13,13,26,18,845,821
220206,2001,243,38,281,258,0,0,0,0,281,258
220215,2001,1319,95,1414,1356,95,361,456,233,1870,1589
220251,2001,241,65,306,267,0,0,0,0,306,267
220279,2001,159,13,172,164,0,0,0,0,172,164
220312,2001,338,72,410,367,0,0,0,0,410,367
220321,2001,258,102,360,292,0,0,0,0,360,292
220394,2001,158,31,189,168,0,0,0,0,189,168
220400,2001,2069,1857,3926,2806,0,0,0,0,3926,2806
220464,2001,34,5,39,36,0,0,0,0,39,36
220473,2001,574,14,588,579,29,61,90,52,678,631
220491,2001,35,,35,35,0,0,0,0,35,35
220516,2001,574,95,669,611,15,0,15,15,684,626
220552,2001,405,,405,405,0,0,0,0,405,405
220570,2001,29,10,39,33,0,0,0,0,39,33
220589,2001,826,77,903,856,0,0,0,0,903,856
220598,2001,654,21,675,662,0,0,0,0,675,662
220604,2001,623,111,734,667,0,0,0,0,734,667
220613,2001,3084,241,3325,3179,87,99,186,125,3511,3304
220631,2001,721,221,942,808,533,299,832,647,1774,1455
220640,2001,300,158,458,353,0,0,0,0,458,353
220701,2001,408,223,631,496,0,0,0,0,631,496
220710,2001,998,28,1026,1009,0,0,0,0,1026,1009
220747,2001,71,35,106,85,0,0,0,0,106,85
220756,2001,186,27,213,195,0,0,0,0,213,195
220765,2001,24,,24,24,0,0,0,0,24,24
220792,2001,164,,164,164,721,0,721,721,885,885
220808,2001,241,24,265,250,31,3,34,32,299,282
220853,2001,758,197,955,824,0,0,0,0,955,824
220862,2001,11274,4338,15612,13025,2242,2478,4720,3139,20332,16164
220871,2001,,,0,0,170,135,305,236,305,236
220899,2001,109,51,160,129,0,0,0,0,160,129
220941,2001,920,123,1043,968,0,0,0,0,1043,968
220978,2001,15100,3030,18130,16323,540,1403,1943,1047,20073,17370
220996,2001,,,0,0,118,0,118,118,118,118
221014,2001,769,20,789,777,77,33,110,90,899,867
221050,2001,550,445,995,699,0,0,0,0,995,699
221096,2001,1951,1635,3586,2600,0,0,0,0,3586,2600
221102,2001,171,23,194,180,0,0,0,0,194,180
221148,2001,1400,,1400,1400,0,0,0,0,1400,1400
221157,2001,149,,149,149,0,0,0,0,149,149
221184,2001,1802,5215,7017,3873,0,0,0,0,7017,3873
221236,2001,214,22,236,221,0,0,0,0,236,221
221254,2001,132,31,163,144,0,0,0,0,163,144
221281,2001,228,128,356,271,0,0,0,0,356,271
221290,2001,65,14,79,71,0,0,0,0,79,71
221333,2001,169,72,241,198,0,0,0,0,241,198
221351,2001,1508,27,1535,1519,16,0,16,16,1551,1535
221388,2001,94,20,114,101,0,0,0,0,114,101
221397,2001,2801,2432,5233,3767,0,0,0,0,5233,3767
221430,2001,411,102,513,451,0,0,0,0,513,451
221485,2001,5108,7628,12736,8137,0,0,0,0,12736,8137
221494,2001,249,71,320,273,0,0,0,0,320,273
221519,2001,1309,20,1329,1317,102,11,113,106,1442,1423
221582,2001,78,150,228,128,0,0,0,0,228,128
221591,2001,236,7,243,238,0,0,0,0,243,238
221607,2001,169,24,193,177,0,0,0,0,193,177
221616,2001,531,47,578,547,0,0,0,0,578,547
221625,2001,756,356,1112,897,0,0,0,0,1112,897
221634,2001,88,8,96,91,0,0,0,0,96,91
221643,2001,3884,3949,7833,5452,0,0,0,0,7833,5452
221661,2001,1810,289,2099,1924,31,71,102,58,2201,1982
221670,2001,,,0,0,478,2,480,479,480,479
221704,2001,112,,112,112,1821,78,1899,1851,2011,1963
221731,2001,606,180,786,677,0,0,0,0,786,677
221740,2001,5744,1361,7105,6293,446,934,1380,784,8485,7077
221759,2001,18135,1989,20124,18938,3805,2104,5909,4566,26033,23504
221768,2001,4658,874,5532,5011,101,321,422,217,5954,5228
221795,2001,189,,189,189,0,0,0,0,189,189
221829,2001,160,,160,160,0,0,0,0,160,160
221838,2001,6026,1034,7060,6443,492,1112,1604,894,8664,7337
221847,2001,6226,873,7099,6578,389,1165,1554,810,8653,7388
221856,2001,664,18,682,671,6,11,17,10,699,681
221892,2001,896,263,1159,999,573,87,660,606,1819,1605
221908,2001,2257,2203,4460,3132,0,0,0,0,4460,3132
221953,2001,1552,5,1557,1554,237,0,237,237,1794,1791
221971,2001,1657,308,1965,1778,506,73,579,534,2544,2312
221999,2001,6017,60,6077,6041,3874,387,4261,4028,10338,10069
222026,2001,48,,48,48,0,0,0,0,48,48
222053,2001,3167,3655,6822,4618,0,0,0,0,6822,4618
222062,2001,3063,2932,5995,4227,0,0,0,0,5995,4227
222099,2001,253,37,290,268,0,0,0,0,290,268
222105,2001,38,106,144,80,0,0,0,0,144,80
222178,2001,3908,326,4234,4036,214,225,439,303,4673,4339
222567,2001,1425,2246,3671,2317,0,0,0,0,3671,2317
222576,2001,3039,5718,8757,5309,0,0,0,0,8757,5309
222628,2001,389,268,657,494,431,587,1018,655,1675,1149
222646,2001,30,7,37,33,0,0,0,0,37,33
222673,2001,84,43,127,101,0,0,0,0,127,101
222682,2001,138,66,204,164,0,0,0,0,204,164
222691,2001,160,49,209,179,0,0,0,0,209,179
222707,2001,40,13,53,45,0,0,0,0,53,45
222761,2001,270,,270,270,0,0,0,0,270,270
222813,2001,6,,6,6,0,0,0,0,6,6
222822,2001,2083,2588,4671,3111,0,0,0,0,4671,3111
222831,2001,4730,1103,5833,5175,179,254,433,271,6266,5446
222877,2001,195,45,240,213,0,0,0,0,240,213
222886,2001,191,46,237,209,0,0,0,0,237,209
222938,2001,1029,522,1551,1236,0,0,0,0,1551,1236
222983,2001,1219,8,1227,1222,34,0,34,34,1261,1256
222992,2001,7623,21699,29322,16239,0,0,0,0,29322,16239
223001,2001,,,0,0,139,120,259,186,259,186
223056,2001,81,,81,81,0,0,0,0,81,81
223083,2001,282,,282,282,0,0,0,0,282,282
223117,2001,10,24,34,19,13,35,48,29,82,48
223214,2001,61,1,62,61,742,169,911,803,973,864
223223,2001,,,0,0,1211,0,1211,1211,1211,1211
223232,2001,11689,501,12190,11886,1623,408,2031,1790,14221,13676
223320,2001,1509,1750,3259,2204,0,0,0,0,3259,2204
223427,2001,7000,5484,12484,9177,0,0,0,0,12484,9177
223463,2001,582,,582,582,0,0,0,0,582,582
223472,2001,158,,158,158,0,0,0,0,158,158
223506,2001,1100,2922,4022,2260,0,0,0,0,4022,2260
223524,2001,2881,6254,9135,5364,0,0,0,0,9135,5364
223612,2001,125,,125,125,0,0,0,0,125,125
223658,2001,121,,121,121,0,0,0,0,121,121
223667,2001,101,,101,101,0,0,0,0,101,101
223773,2001,1115,2852,3967,2247,0,0,0,0,3967,2247
223816,2001,2788,12685,15473,7825,0,0,0,0,15473,7825
223825,2001,87,,87,87,0,0,0,0,87,87
223852,2001,49,,49,49,0,0,0,0,49,49
223870,2001,41,32,73,54,0,0,0,0,73,54
223898,2001,1159,1557,2716,1777,0,0,0,0,2716,1777
223922,2001,402,488,890,596,0,0,0,0,890,596
224004,2001,602,197,799,679,3,42,45,19,844,698
224013,2001,21,31,52,33,0,0,0,0,52,33
224110,2001,2279,2899,5178,3430,0,0,0,0,5178,3430
224147,2001,4567,1399,5966,5132,316,1087,1403,709,7369,5841
224156,2001,80,,80,80,0,0,0,0,80,80
224183,2001,441,141,582,497,0,0,0,0,582,497
224226,2001,1540,1800,3340,2247,197,765,962,489,4302,2736
224244,2001,178,103,281,218,0,0,0,0,281,218
224271,2001,148,2,150,149,0,0,0,0,150,149
224305,2001,,,0,0,889,718,1607,1191,1607,1191
224323,2001,1185,70,1255,1212,414,1849,2263,1120,3518,2332
224350,2001,3497,6759,10256,6181,0,0,0,0,10256,6181
224402,2001,2232,1337,3569,2757,0,0,0,0,3569,2757
224439,2001,391,,391,391,0,0,0,0,391,391
224527,2001,1339,170,1509,1406,0,0,0,0,1509,1406
224536,2001,53,,53,53,0,0,0,0,53,53
224545,2001,344,501,845,546,52,346,398,177,1243,723
224554,2001,3094,1404,4498,3661,686,2804,3490,1700,7988,5361
224572,2001,2867,6135,9002,5303,0,0,0,0,9002,5303
224615,2001,1278,3319,4597,2596,0,0,0,0,4597,2596
224642,2001,8607,11456,20063,13156,0,0,0,0,20063,13156
224660,2001,380,64,444,405,0,0,0,0,444,405
224679,2001,251,56,307,273,0,0,0,0,307,273
224712,2001,,,0,0,60,47,107,78,107,78
224758,2001,70,6,76,72,0,0,0,0,76,72
224776,2001,954,470,1424,1139,0,0,0,0,1424,1139
224828,2001,193,,193,193,0,0,0,0,193,193
224891,2001,545,361,906,688,0,0,0,0,906,688
224907,2001,109,,109,109,0,0,0,0,109,109
224961,2001,682,1573,2255,1307,0,0,0,0,2255,1307
225070,2001,1623,1848,3471,2357,0,0,0,0,3471,2357
225201,2001,619,,619,619,0,0,0,0,619,619
225247,2001,1670,232,1902,1761,163,211,374,249,2276,2010
225308,2001,1879,2879,4758,3022,0,0,0,0,4758,3022
225326,2001,21,,21,21,0,0,0,0,21,21
225371,2001,1163,1531,2694,1771,0,0,0,0,2694,1771
225399,2001,1679,274,1953,1787,624,252,876,720,2829,2507
225414,2001,2041,2087,4128,2883,1122,2488,3610,2022,7738,4905
225423,2001,11602,26573,38175,22153,0,0,0,0,38175,22153
225432,2001,4753,4890,9643,6726,1,60,61,23,9704,6749
225502,2001,329,564,893,557,207,827,1034,506,1927,1063
225511,2001,17642,7588,25230,20704,4330,3447,7777,5636,33007,26340
225520,2001,1142,1347,2489,1677,0,0,0,0,2489,1677
225548,2001,1164,357,1521,1304,0,0,0,0,1521,1304
225566,2001,13,,13,13,0,0,0,0,13,13
225575,2001,472,146,618,529,0,0,0,0,618,529
